GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,Pkfieldsblobs,149,32,41,3,16,10,23,8,2,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,PkfieldsblobsExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,PkblobsExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,Pkfields,399,96,121,3,25,37,64,25,2,25
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,FieldsonlyExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,PkonlyKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,PkonlyExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,AwfulTableExample,10,76,1,1,4,26,3,10,2,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,FieldsonlyExample.GeneratedCriteria,382,93,14,6,90,21,46,10,37,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.model,Pkblobs,111,34,27,1,15,13,16,9,2,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,PkblobsDAOImpl,10,137,0,0,3,35,2,14,2,14
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,PkonlyDAOImpl,10,76,0,0,3,20,2,9,2,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,PkfieldsblobsDAOImpl,10,131,0,0,3,33,2,15,2,15
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,AwfulTableDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,AwfulTableDAOImpl,3,126,0,0,1,32,1,13,1,13
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,FieldsonlyDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,PkfieldsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,FieldsblobsDAOImpl,10,90,0,0,3,23,2,10,2,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,PkblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,FieldsblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,FieldsonlyDAOImpl,10,68,0,0,3,18,2,8,2,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,PkfieldsDAOImpl,10,101,0,0,3,26,2,12,2,12
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,PkonlyDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.conditional.dao,PkfieldsblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao.subpackage,FieldsonlyDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao.subpackage,FieldsonlyDAOImpl,7,64,0,0,2,16,1,7,1,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkfieldsExample,14,72,0,2,5,25,2,11,2,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,FieldsonlyExample,20,66,1,1,7,23,4,9,3,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,Pkonly,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkblobsExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkblobsExample.GeneratedCriteria,194,93,14,6,42,21,22,10,13,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,Pkfieldsblobs,149,46,41,3,16,16,23,12,2,11
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkonlyExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkonlyExample.GeneratedCriteria,280,101,14,6,64,23,33,11,24,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,FieldsblobsExample.GeneratedCriteria,328,85,14,6,76,19,39,9,30,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,Fieldsblobs,127,44,30,2,16,16,18,11,2,11
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkfieldsExample.GeneratedCriteria,1614,310,39,19,374,73,194,31,169,27
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,AwfulTable,108,503,82,66,3,77,67,44,0,37
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,AwfulTableExample.GeneratedCriteria,1734,195,8,12,433,46,221,19,214,16
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,AwfulTableExample,14,72,0,2,5,25,2,11,2,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,Pkfields,118,376,67,51,2,66,55,35,0,31
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkfieldsblobsExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,FieldsblobsExample,34,52,1,1,13,17,6,7,5,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,PkfieldsblobsExample.GeneratedCriteria,500,101,14,6,120,23,61,11,52,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,FieldsonlyExample.GeneratedCriteria,382,93,14,6,90,21,46,10,37,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,Pkblobs,111,34,27,1,15,13,16,9,2,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkonlyExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,FieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkonlyKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsExample,14,72,0,2,5,25,2,11,2,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,Pkfields,399,96,121,3,25,37,64,25,2,25
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkblobsExample.GeneratedCriteria,194,93,14,6,42,21,22,10,13,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,AwfulTableExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,AwfulTableExample,14,72,0,2,5,25,2,11,2,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,AwfulTable,455,149,135,13,28,49,71,38,2,33
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkblobsWithBLOBs,111,27,27,1,15,10,16,7,2,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,AwfulTableExample.GeneratedCriteria,1734,195,8,12,433,46,221,19,214,16
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,Pkfieldsblobs,135,25,39,3,15,7,22,6,2,5
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsblobsExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsblobsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,AwfulTableKey,54,10,12,0,12,4,8,3,2,3
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,FieldsblobsExample.GeneratedCriteria,328,85,14,6,76,19,39,9,30,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,FieldsblobsWithBLOBs,123,24,28,0,16,10,16,7,2,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsExample.GeneratedCriteria,1526,241,30,14,360,59,186,26,168,22
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkblobsExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsblobsWithBLOBs,147,10,40,0,16,4,22,3,2,3
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkblobsKey,54,10,12,0,12,4,8,3,2,3
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,FieldsblobsExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,Fieldsblobs,85,23,24,2,13,7,15,5,2,5
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkblobsExample,24,62,1,1,9,21,5,8,4,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkfieldsblobsExample.GeneratedCriteria,500,101,14,6,120,23,61,11,52,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkonlyExample.GeneratedCriteria,280,101,14,6,64,23,33,11,24,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model,PkonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.common,FirstNameTypeHandler,0,33,0,4,0,12,0,6,0,4
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.common,MyTimeTypeHandler,2,73,0,4,1,22,1,5,1,3
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.common,StringBooleanTypeHandler,6,33,2,4,2,10,2,5,0,4
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,PkfieldsDAOImpl,7,120,0,0,2,31,1,11,1,11
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,AwfulTableDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,PkblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,FieldsonlyDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,PkonlyDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,PkfieldsblobsDAOImpl,7,150,0,0,2,38,1,14,1,14
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,FieldsonlyDAOImpl,7,67,0,0,2,17,1,7,1,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,AwfulTableDAOImpl,0,125,0,0,0,31,0,12,0,12
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,PkfieldsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,FieldsblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,PkfieldsblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,FieldsblobsDAOImpl,17,79,0,0,4,20,2,8,2,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,PkblobsDAOImpl,7,136,0,0,2,34,1,13,1,13
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.flat.dao,PkonlyDAOImpl,7,85,0,0,2,22,1,8,1,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,PkfieldsblobsDAOImpl,7,127,0,0,2,31,1,14,1,14
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,AwfulTableDAOImpl,0,108,0,0,0,26,0,12,0,12
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,PkonlyDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,PkfieldsDAOImpl,7,97,0,0,2,24,1,11,1,11
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,PkfieldsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,PkblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,PkfieldsblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,FieldsblobsDAOImpl,7,86,0,0,2,21,1,9,1,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,AwfulTableDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,PkblobsDAOImpl,7,119,0,0,2,29,1,13,1,13
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,PkonlyDAOImpl,7,72,0,0,2,18,1,8,1,8
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.dao,FieldsblobsDAOImpl.UpdateByExampleParms,0,10,0,0,0,4,0,2,0,2
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,MyObjectCriteria.GeneratedCriteria,1599,319,45,19,369,74,191,30,163,26
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,AnotherawfultableExample,86,0,2,0,30,0,13,0,12,0
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,RegexrenameCriteria.GeneratedCriteria,644,0,20,0,153,0,77,0,67,0
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,MyObject,355,76,105,1,24,31,55,21,2,21
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,MyObjectCriteria.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,Regexrename,135,44,39,5,15,13,22,11,2,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,AnotherawfultableExample.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,MyObjectKey,81,17,22,0,13,7,13,5,2,5
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,MyObjectCriteria,14,72,0,2,5,25,2,11,2,10
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,Anotherawfultable,8,50,4,4,0,16,4,11,0,11
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,RegexrenameCriteria,86,0,2,0,30,0,13,0,12,0
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,RegexrenameCriteria.Criteria,3,0,0,0,2,0,1,0,1,0
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.miscellaneous.model,AnotherawfultableExample.GeneratedCriteria,727,0,20,0,175,0,88,0,78,0
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model.subpackage,FieldsonlyExample.GeneratedCriteria,382,93,14,6,90,21,46,10,37,9
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model.subpackage,FieldsonlyExample.Criteria,0,3,0,0,0,2,0,1,0,1
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model.subpackage,Fieldsonly,107,24,30,0,14,10,17,7,2,7
MyBatis Generator Tests (iBATIS2 - Java5),mbg.test.ib2j5.generated.hierarchical.model.subpackage,FieldsonlyExample,24,62,1,1,9,21,5,8,4,8
