GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
mybatis-caffeine,org.mybatis.caches.caffeine,CaffeineCacheAdapter,2,46,0,2,1,14,1,8,1,7
mybatis-caffeine,org.mybatis.caches.caffeine,CaffeineCache,2,46,0,2,1,14,1,8,1,7
